Rndrng_Prvdr_CCN,Rndrng_Prvdr_Org_Name,Rndrng_Prvdr_St,Rndrng_Prvdr_City,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,Tot_Benes,Tot_Submtd_Cvrd_Chrg,Tot_Pymt_Amt,Tot_Mdcr_Pymt_Amt,Tot_Dschrgs,Tot_Cvrd_Days,Tot_Days,Bene_Avg_Age,Bene_Age_LT_65_Cnt,Bene_Age_65_74_Cnt,Bene_Age_75_84_Cnt,Bene_Age_GT_84_Cnt,Bene_Feml_Cnt,Bene_Male_Cnt,Bene_Race_Wht_Cnt,Bene_Race_Black_Cnt,Bene_Race_API_Cnt,Bene_Race_Hspnc_Cnt,Bene_Race_NatInd_Cnt,Bene_Race_Othr_Cnt,Bene_Dual_Cnt,Bene_Ndual_Cnt,Bene_CC_BH_ADHD_OthCD_V1_Pct,Bene_CC_BH_Alcohol_Drug_V1_Pct,Bene_CC_BH_Tobacco_V1_Pct,Bene_CC_BH_Alz_NonAlzdem_V2_Pct,Bene_CC_BH_Anxiety_V1_Pct,Bene_CC_BH_Bipolar_V1_Pct,Bene_CC_BH_Mood_V2_Pct,Bene_CC_BH_Depress_V1_Pct,Bene_CC_BH_PD_V1_Pct,Bene_CC_BH_PTSD_V1_Pct,Bene_CC_BH_Schizo_OthPsy_V1_Pct,Bene_CC_PH_Asthma_V2_Pct,Bene_CC_PH_Afib_V2_Pct,Bene_CC_PH_Cancer6_V2_Pct,Bene_CC_PH_CKD_V2_Pct,Bene_CC_PH_COPD_V2_Pct,Bene_CC_PH_Diabetes_V2_Pct,Bene_CC_PH_HF_NonIHD_V2_Pct,Bene_CC_PH_Hyperlipidemia_V2_Pct,Bene_CC_PH_Hypertension_V2_Pct,Bene_CC_PH_IschemicHeart_V2_Pct,Bene_CC_PH_Osteoporosis_V2_Pct,Bene_CC_PH_Parkinson_V2_Pct,Bene_CC_PH_Arthritis_V2_Pct,Bene_CC_PH_Stroke_TIA_V2_Pct,Bene_Avg_Risk_Scre
450056,Ascension Seton Medical Center Austin,1201 W 38th St,Austin,78705,TX,48,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",2704,524960351,80712265,62932619,3318,19132,20284,74.557322485,279,1016,928,481,1394,1310,2110,191,50,292,,,386,2318,0.0236686391,0.1464497041,0.1575443787,0.2056213018,0.3668639053,0.0732248521,0.4160502959,0.362056213,0.0218195266,0.0318047337,0.0451183432,0.1505177515,0.3657544379,0.2322485207,0.3550295858,0.2403846154,0.3772189349,0.3783284024,0.75,0.75,0.4445266272,0.175295858,0.0440088757,0.5003698225,0.2311390533,1.875251698
450058,Baptist Medical Center,111 Dallas Street,San Antonio,78205,TX,48,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",6570,1222614584,125810183,108868445,8355,43420,44532,74.645509893,831,2285,2128,1326,3481,3089,3725,468,76,2214,,,1508,5062,0.0136986301,0.1226788432,0.1642313546,0.2544901065,0.3718417047,0.0668188737,0.4083713851,0.3554033486,0.0143074581,0.0249619482,0.0581430746,0.1226788432,0.3310502283,0.1768645358,0.4642313546,0.2505327245,0.5140030441,0.3759512938,0.75,0.75,0.4876712329,0.1543378995,0.0424657534,0.4831050228,0.2680365297,2.2618051278
450064,Texas Health Arlington Memorial Hospital,800 W Randol Mill Rd,Arlington,76012,TX,48,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1650,137198385,32046311,26491386,2240,11627,12071,75.43030303,202,511,523,414,904,746,1223,204,37,156,,,314,1336,0.02,0.1242424242,0.1872727273,0.2824242424,0.3587878788,0.096969697,0.436969697,0.383030303,0.0187878788,0.0218181818,0.0551515152,0.1478787879,0.3424242424,0.2042424242,0.4903030303,0.3060606061,0.4745454545,0.4012121212,0.75,0.75,0.4345454545,0.1733333333,0.0593939394,0.5533333333,0.2490909091,2.3063750192
450068,Memorial Hermann Texas Medical Center,6411 Fannin,Houston,77030,TX,48,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",4886,887420879,197664575,145772055,5902,36260,38958,73.236799018,747,1796,1453,890,2364,2522,3117,889,176,599,,,888,3998,0.0206713058,0.1295538273,0.1729431027,0.2460090053,0.3307408923,0.0716332378,0.3510028653,0.3182562423,0.0122799836,0.0186246418,0.0532132624,0.1025378633,0.3708555055,0.1846090872,0.4688907081,0.2818256242,0.4647973803,0.453745395,0.75,0.75,0.4991813344,0.1668031109,0.0429799427,0.5040933279,0.3282848956,2.282859548
450072,Chi St Luke's Health Brazosport,100 Medical Drive,Lake Jackson,77566,TX,48,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",647,37237729,10239577,9123770,907,3504,3563,76.44049459,64,213,200,170,329,318,496,46,,88,,,130,517,0.0370942813,0.0958268934,0.200927357,0.3029366306,0.3292117465,0.0618238022,0.3585780526,0.3276661515,0.0170015456,0.0077279753,0.0556414219,0.0664605873,0.4157650696,0.1638330757,0.5085007728,0.3925811437,0.4636785162,0.5162287481,0.75,0.75,0.5394126739,0.1251931994,0.0448222566,0.514683153,0.2457496136,2.2441128077
450078,Anson General Hospital,101 Avenue J,Anson,79501,TX,48,10.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",49,666362,632938,563139,58,260,260,77.897959184,,,20,14,33,16,33,,,13,,,25,24,0.0408163265,0.1224489796,0.1836734694,0.387755102,0.4489795918,0.0408163265,0.387755102,0.3469387755,0,0,0.0612244898,0.1020408163,0.3469387755,0.0816326531,0.3469387755,0.4693877551,0.4285714286,0.4897959184,0.6326530612,0.75,0.4285714286,0.2244897959,0.0408163265,0.5510204082,0.0408163265,1.6302376821
450079,Baylor Scott And White Medical Center  Irving,1901 N Macarthur Blvd,Irving,75061,TX,48,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1562,109174635,30452233,26388812,2214,11072,11366,74.590268886,208,522,508,324,844,718,1017,177,67,265,,,376,1186,0.0128040973,0.1126760563,0.1645326504,0.2445582586,0.3527528809,0.076184379,0.3866837388,0.3578745198,0.0153649168,0.0185659411,0.0544174136,0.1434058899,0.3489116517,0.1741357234,0.5185659411,0.2989756722,0.5217669654,0.433418694,0.75,0.75,0.4276568502,0.1683738796,0.0345710627,0.5121638924,0.228553137,2.3896204269
450080,Titus Regional Medical Center,2001 N Jefferson,Mount Pleasant,75455,TX,48,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",592,22589785,8814904,7891355,735,2831,2855,76.579391892,53,179,217,143,331,261,513,52,,18,,,161,431,0.0135135135,0.1097972973,0.2837837838,0.3158783784,0.4003378378,0.0912162162,0.4155405405,0.3868243243,0.0219594595,0.0152027027,0.089527027,0.1503378378,0.3412162162,0.1908783784,0.3733108108,0.5067567568,0.4273648649,0.4375,0.75,0.75,0.5405405405,0.1148648649,0.0506756757,0.5945945946,0.3125,1.641054825
450082,Christus Spohn Hospital Beeville,1500 E Houston Hwy,Beeville,78102,TX,48,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",221,14211740,4139184,3679199,275,890,943,74.986425339,35,61,72,53,124,97,116,,,97,,,97,124,0.0090497738,0.1900452489,0.2398190045,0.3891402715,0.4253393665,0.07239819,0.4479638009,0.4389140271,0.0271493213,0.0090497738,0.1176470588,0.1176470588,0.2850678733,0.1357466063,0.4886877828,0.479638009,0.5701357466,0.5158371041,0.75,0.75,0.4886877828,0.1809954751,0.0678733032,0.5384615385,0.221719457,3.1583475927
450083,Ut Health East Texas Tyler Regional Hospital,1000 South Beckham Ave,Tyler,75701,TX,48,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",3981,616239062,81687146,73095060,5260,25682,25967,74.349912082,427,1522,1382,650,1980,2001,3409,393,,125,,36,797,3184,0.0326551118,0.1142928912,0.2378799297,0.2089927154,0.3624717408,0.1436824918,0.3855815122,0.3612157749,0.0140668174,0.0256217031,0.0384325546,0.1248430043,0.3514192414,0.2220547601,0.3893494097,0.3888470234,0.4579251444,0.4021602612,0.75,0.75,0.5192162773,0.1625219794,0.0439588043,0.571213263,0.2456669179,1.9492271655
450085,Graham Regional Medical Center,1301 Montgomery Road,Graham,76450,TX,48,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",124,4342288,1782987,1584549,140,461,462,78.088709677,,43,39,,86,38,118,,,,,,19,105,0,0.1129032258,0.1774193548,0.3064516129,0.4596774194,0.1129032258,0.4596774194,0.435483871,0,0,0.0322580645,0.1532258065,0.2661290323,0.2258064516,0.314516129,0.3629032258,0.3629032258,0.4032258065,0.75,0.75,0.3467741935,0.2983870968,0.0564516129,0.75,0.1612903226,1.4809916038
450087,Medical City North Hills,4401 Booth Calloway Road,North Richland Hills,76180,TX,48,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1232,219882859,23815769,18492677,1750,8471,9044,74.570616883,153,443,383,253,703,529,998,84,26,102,,,284,948,0.0081168831,0.148538961,0.2394480519,0.3214285714,0.3952922078,0.1907467532,0.4537337662,0.4163961039,0.0211038961,0.0219155844,0.0689935065,0.1607142857,0.3741883117,0.1550324675,0.5056818182,0.3571428571,0.536525974,0.4699675325,0.75,0.75,0.5316558442,0.1566558442,0.038961039,0.4926948052,0.2329545455,2.2818070583
450090,North Texas Medical Center,1900 Hospital Blvd,Gainesville,76240,TX,48,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",389,20048391,6814110,6113448,520,2697,2724,77.814910026,22,116,145,106,222,167,359,11,,,,,78,311,0.0154241645,0.1388174807,0.2442159383,0.3110539846,0.3496143959,0.0951156812,0.4267352185,0.4087403599,0.0154241645,0.0102827763,0.0642673522,0.1028277635,0.3907455013,0.1799485861,0.4087403599,0.4318766067,0.4087403599,0.4730077121,0.75,0.75,0.4730077121,0.1568123393,0.0359897172,0.5758354756,0.2107969152,1.7016977705
450092,Fort Duncan Medical Center,3333 N Foster Maldonado Blvd,Eagle Pass,78852,TX,48,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",412,58744983,7414032,6690111,595,2633,2650,77.099514563,51,110,121,130,219,193,19,,,389,,,308,104,0,0.0873786408,0.1359223301,0.4247572816,0.2766990291,0.0388349515,0.286407767,0.2645631068,0.0048543689,0,0.0461165049,0.0995145631,0.2936893204,0.1383495146,0.7208737864,0.3058252427,0.75,0.4514563107,0.75,0.75,0.75,0.4029126214,0.072815534,0.6917475728,0.2839805825,2.8864689151
450097,Hca Houston Healthcare Southeast,4000 Spencer Hwy,Pasadena,77504,TX,48,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",935,229974898,22974259,20797678,1263,7880,8068,72.479144385,172,346,253,164,478,457,542,118,12,253,,,315,620,0.0203208556,0.1497326203,0.2310160428,0.3390374332,0.3754010695,0.0983957219,0.4106951872,0.3647058824,0.0106951872,0.0213903743,0.1411764706,0.1144385027,0.335828877,0.1326203209,0.5155080214,0.335828877,0.5903743316,0.4887700535,0.75,0.75,0.5336898396,0.1155080214,0.0427807487,0.464171123,0.2598930481,2.5453687832
450099,Pampa Regional Medical Center,1 Medical Plaza,Pampa,79065,TX,48,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",323,21184266,5414929,4811422,400,1414,1442,76.981424149,25,102,111,85,187,136,294,,,21,,,65,258,0,0.080495356,0.213622291,0.2074303406,0.3900928793,0.040247678,0.3900928793,0.3777089783,0.0495356037,0.0092879257,0.0495356037,0.0990712074,0.3962848297,0.1486068111,0.3777089783,0.4210526316,0.4458204334,0.5170278638,0.7492260062,0.75,0.600619195,0.133126935,0.0495356037,0.5975232198,0.1486068111,1.7348682963
450101,Baylor Scott & White Medical Center Hillcrest,100 Hillcrest Medical Blvd,Waco,76712,TX,48,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",2142,133158163,40963029,33447429,2840,11948,12435,74.983193277,271,725,672,474,1182,960,1749,199,15,151,,,450,1692,0.0116713352,0.1139122316,0.2035480859,0.2478991597,0.439309057,0.0807656396,0.4444444444,0.4173669468,0.0270774977,0.0322128852,0.0737628385,0.1311858077,0.3207282913,0.1834733894,0.3888888889,0.2805788982,0.4253034547,0.3907563025,0.75,0.75,0.4159663866,0.1802054155,0.0410830999,0.5588235294,0.2203548086,1.77995538
450102,Christus Mother Frances Hospital,800 East Dawson,Tyler,75701,TX,48,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5431,830518661,107907475,95251474,7362,35521,36240,75.648315227,550,1861,1857,1163,2842,2589,4736,466,11,156,12,50,943,4488,0.0160191493,0.1108451482,0.2058552753,0.2141410422,0.3708341005,0.0867243602,0.3995580924,0.37985638,0.0198858405,0.0182286872,0.0375621433,0.129810348,0.4030565273,0.2170870926,0.4211010864,0.3647578715,0.4387773891,0.4244153931,0.75,0.75,0.5299208249,0.1660835942,0.0386669122,0.5862640398,0.2294236789,2.0571743565
450104,Guadalupe Regional Medical Center,1215 E Court St,Seguin,78155,TX,48,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",873,36432515,13697135,12011869,1214,3621,3702,76.486827033,93,247,314,219,491,382,661,24,,170,,12,190,683,0.0126002291,0.0996563574,0.156930126,0.2268041237,0.3424971363,0.0549828179,0.3424971363,0.3264604811,0.0137457045,0.0171821306,0.0561282932,0.1202749141,0.3596792669,0.1683848797,0.4009163803,0.2325315006,0.4341351661,0.3780068729,0.735395189,0.75,0.4169530355,0.1512027491,0.0378006873,0.4478808706,0.1328751432,1.9553170091
450107,Las Palmas Medical Center A Campus Of Lpds Healthc,1801 North Oregon Street,El Paso,79902,TX,48,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",2477,577629113,62441803,45393163,3184,18179,18924,74.461445297,372,791,742,572,1299,1178,1004,80,21,1316,21,35,762,1715,0.014129996,0.1400888171,0.1925716593,0.2721033508,0.3843358902,0.0633831247,0.376665321,0.3548647558,0.0161485668,0.0351231328,0.075898264,0.1287848203,0.3181267662,0.1570448123,0.5167541381,0.2757367784,0.6059749697,0.4020993137,0.75,0.75,0.431166734,0.1671376665,0.052079128,0.4989907146,0.2244650787,2.4316802918
450108,Connally Memorial Medical Center,499 10th Street,Floresville,78114,TX,48,2,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",192,6144027,1875309,1550667,233,854,884,77.114583333,12,60,71,49,98,94,143,,,46,,,45,147,0.0104166667,0.0989583333,0.1510416667,0.4166666667,0.390625,0.0677083333,0.4583333333,0.4270833333,0.0052083333,0.015625,0.0520833333,0.125,0.390625,0.15625,0.4635416667,0.3802083333,0.5208333333,0.4375,0.75,0.75,0.3854166667,0.1458333333,0.046875,0.4739583333,0.1822916667,1.8111358485
450119,South Texas Health System Behavioral,1102 W Trenton Road,Edinburg,78539,TX,48,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",2244,583558632,49341329,44840084,3000,16721,16951,74.511586453,343,651,746,504,1222,1022,685,,13,1523,,12,1115,1129,0.0120320856,0.114973262,0.1385918004,0.3043672014,0.3458110517,0.0659536542,0.4260249554,0.3970588235,0.0124777184,0.0102495544,0.064171123,0.0998217469,0.3088235294,0.1595365419,0.5494652406,0.2963458111,0.6644385027,0.4581105169,0.75,0.75,0.5543672014,0.1822638146,0.0512477718,0.5129233512,0.2437611408,2.8212720655
450124,Dell Seton  Med Center At The University Of Tx,601 E 15th Street,Austin,78701,TX,48,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1272,242695320,50203866,42916683,1556,11269,11698,72.259433962,223,485,363,201,604,668,898,114,21,211,,,335,937,0.0251572327,0.2492138365,0.2311320755,0.2507861635,0.429245283,0.1155660377,0.4866352201,0.4150943396,0.0227987421,0.0432389937,0.0974842767,0.1163522013,0.2995283019,0.2122641509,0.3168238994,0.2028301887,0.3883647799,0.3081761006,0.6894654088,0.75,0.3702830189,0.1643081761,0.0479559748,0.5086477987,0.3262578616,2.0215033011
450128,Knapp Medical Center,1401 East Eight Street,Weslaco,78596,TX,48,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",629,67557420,12296235,10536701,878,4193,4245,75.842607313,92,149,219,169,342,287,208,,,415,,,336,293,0.0047694754,0.160572337,0.1255961844,0.3386327504,0.3434022258,0.0540540541,0.4038155803,0.3783783784,0.027027027,0.0111287758,0.0429252782,0.0826709062,0.3259141494,0.1510333863,0.6327503975,0.3227344992,0.6772655008,0.4737678855,0.75,0.75,0.5135135135,0.1764705882,0.0492845787,0.5453100159,0.2098569157,2.9946184025
450132,Medical Center Hospital,500 W 4th Street,Odessa,79761,TX,48,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1905,146232028,39488611,33776839,2535,13232,13523,73.691863517,266,738,545,356,948,957,1088,64,14,716,,,586,1319,0.0131233596,0.1286089239,0.2803149606,0.2299212598,0.350656168,0.0351706037,0.3532808399,0.3359580052,0.013648294,0.0125984252,0.0446194226,0.105511811,0.3559055118,0.1553805774,0.4257217848,0.3181102362,0.5091863517,0.4272965879,0.75,0.75,0.4929133858,0.1480314961,0.0372703412,0.4923884514,0.2131233596,2.1353389654
450133,Midland Memorial Hospital,400 Rosalind Redfern Grover Parkway,Midland,79701,TX,48,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1780,150963398,34253055,29613374,2381,13650,14041,74.866853933,213,653,515,399,945,835,1237,90,,417,,26,419,1361,0.0101123596,0.1061797753,0.2612359551,0.2353932584,0.3651685393,0.0359550562,0.3533707865,0.3359550562,0.0117977528,0.0123595506,0.0393258427,0.1185393258,0.3202247191,0.1601123596,0.3505617978,0.3213483146,0.4713483146,0.3943820225,0.7438202247,0.75,0.4859550562,0.1792134831,0.0303370787,0.547752809,0.1949438202,1.8774436394
450135,Texas Health Harris Methodist Fort Worth,1301 Pennsylvania Avenue,Fort Worth,76104,TX,48,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",6362,638794092,143144299,116696194,8403,47888,49822,74.896887771,743,2218,2076,1325,3413,2949,5047,631,57,523,14,90,1177,5185,0.0161898774,0.1570260924,0.1892486639,0.2642250865,0.3885570575,0.0837786859,0.4338258409,0.4078906004,0.0149324112,0.021691292,0.059886828,0.1598553914,0.3520905376,0.1912920465,0.4721785602,0.3395158755,0.4465576863,0.4096196165,0.75,0.75,0.4624331971,0.1923923295,0.0458975165,0.526249607,0.2741276328,2.2502925687
450137,Baylor Scott And White All Saints Medical Center,1400 Eighth Ave,Fort Worth,76104,TX,48,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",2876,295790241,81471569,60968117,4248,22076,23379,72.038595271,500,1087,895,394,1466,1410,2046,407,29,334,11,49,485,2391,0.0125173853,0.1557719054,0.1794158554,0.1655076495,0.3720445063,0.0639777469,0.4057719054,0.3602225313,0.0125173853,0.0222531293,0.0368567455,0.1491655076,0.3772600834,0.1842837274,0.5267732962,0.2979833102,0.4899165508,0.4384561892,0.75,0.75,0.4697496523,0.1310848401,0.030945758,0.5020862309,0.1742002782,2.753945737
450143,Seton Smithville Regional Hospital,1201 Hill Rd Attn: Fin Dir,Smithville,78957,TX,48,2,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",36,1465187,549054,499406,37,127,127,78.583333333,,11,,13,20,16,30,,,,,,,,0,0.1111111111,0.1944444444,0.3333333333,0.2777777778,0.0555555556,0.4166666667,0.4166666667,0,0,0,0.0833333333,0.25,0.1666666667,0.1944444444,0.3611111111,0.3888888889,0.3888888889,0.75,0.75,0.4166666667,0.1944444444,0.0555555556,0.5,0.2777777778,1.5483018519
450144,Permian Regional Medical Center Andrews County Ho,720 Hospital Drive,Andrews,79714,TX,48,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",74,2097740,1687839,1583003,85,261,264,77.648648649,,24,25,,40,34,53,,,19,,,20,54,0,0.0945945946,0.2162162162,0.2297297297,0.2702702703,0.027027027,0.3513513514,0.3243243243,0,0.027027027,0.0405405405,0.1216216216,0.2972972973,0.1081081081,0.4054054054,0.472972973,0.4864864865,0.4594594595,0.6891891892,0.75,0.3918918919,0.1891891892,0.027027027,0.4864864865,0.1756756757,1.9474123565
450147,Detar Healthcare System,506 E San Antonio St,Victoria,77901,TX,48,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1349,233830920,22222227,19263287,1850,7138,7423,75.061527057,178,443,414,314,706,643,893,66,,366,,15,374,975,0.0088954781,0.1267605634,0.204595997,0.2698295033,0.4173461824,0.1015567087,0.3936249073,0.3736100815,0.0296515938,0.0296515938,0.0674573758,0.1319495923,0.3736100815,0.180874722,0.4729429207,0.3343217198,0.5722757598,0.4729429207,0.75,0.75,0.5663454411,0.1275018532,0.0378057821,0.6034099333,0.2068198666,2.3600961893
450148,Texas Health Harris Methodist Hospital Cleburne,201 Walls Drive,Cleburne,76033,TX,48,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",492,33776533,8505165,7042896,646,3075,3233,76.31097561,50,151,161,130,260,232,450,,,31,,,121,371,0.0142276423,0.1239837398,0.1849593496,0.3191056911,0.3902439024,0.0650406504,0.412601626,0.3922764228,0.012195122,0.0162601626,0.0528455285,0.1361788618,0.3699186992,0.1504065041,0.4735772358,0.3902439024,0.5264227642,0.4756097561,0.75,0.75,0.4512195122,0.1321138211,0.0487804878,0.5406504065,0.1890243902,2.17387474
450152,Adventhealth Central Texas,2201 S Clear Creek Road,Killeen,76542,TX,48,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",1004,69474554,17206003,15530471,1340,5619,5666,72.09561753,183,351,320,150,580,424,617,214,38,106,,,229,775,0.014940239,0.156374502,0.25,0.2509960159,0.3974103586,0.0727091633,0.406374502,0.3655378486,0.0338645418,0.0517928287,0.0697211155,0.1663346614,0.3446215139,0.2111553785,0.5049800797,0.3655378486,0.5039840637,0.5328685259,0.75,0.75,0.4750996016,0.1673306773,0.0587649402,0.5547808765,0.2430278884,2.3473472654
450154,Val Verde Regional Medical Center,801 Bedell Ave,Del Rio,78840,TX,48,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",343,15218503,6439068,5870059,423,1613,1626,76.320699708,49,85,115,94,174,169,93,,,239,,,170,173,0,0.0437317784,0.1545189504,0.2565597668,0.2536443149,0.0204081633,0.2419825073,0.2303206997,0.0029154519,0.0087463557,0.0320699708,0.0874635569,0.2886297376,0.1370262391,0.5014577259,0.2594752187,0.6705539359,0.443148688,0.75,0.75,0.472303207,0.1137026239,0.0466472303,0.4227405248,0.1749271137,2.2582468685
450155,Hereford Regional Medical Center,801 East Third,Hereford,79045,TX,48,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",80,1636787,1575364,1467416,89,333,337,78.4125,11,15,25,29,46,34,49,,,30,,,29,51,0.0125,0.125,0.1125,0.3125,0.275,0,0.2125,0.2,0,0,0,0.075,0.275,0.0875,0.525,0.3,0.4625,0.4125,0.7,0.75,0.5,0.175,0.05,0.5375,0.1625,1.6418284022
